step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,Predicted_RF,Predicted_XGB,Predicted_Log
227,328834.58,555479.6,884314.18,3610782.92,3281948.33,0,0,0,0
163,5766.27,85625.38,79859.11,0.0,0.0,0,0,0,0
235,276399.74,59971.0,336370.74,0.0,0.0,0,0,0,0
277,48719.91,0.0,0.0,0.0,0.0,0,0,0,0
307,6776.45,0.0,0.0,0.0,0.0,0,0,0,0
36,16680.74,0.0,0.0,2381786.46,2398467.2,0,0,0,0
137,95951.27,0.0,0.0,10593566.92,10689518.2,0,0,0,0
329,19357.75,380081.95,360724.19,0.0,0.0,0,0,0,0
399,18434.76,20845.0,2410.24,0.0,0.0,0,0,0,0
401,537228.82,0.0,0.0,1824775.37,2362004.19,0,0,0,0
308,167420.79,0.0,0.0,202135.35,369556.14,0,0,0,0
371,169467.06,0.0,0.0,555674.06,725141.11,0,0,0,0
307,2457429.52,0.0,0.0,4626550.8,7083980.32,0,0,0,0
380,95757.93,52091.0,0.0,1220703.05,1316460.98,0,0,0,0
522,28389.74,22593.0,0.0,181433.47,209823.21,0,0,0,0
352,209939.06,41932.0,0.0,0.0,138518.85,0,0,0,0
686,158860.17,0.0,0.0,605416.59,764276.75,0,0,0,0
163,327659.72,101183.0,0.0,0.0,327659.72,0,0,0,0
208,26019.98,0.0,0.0,0.0,0.0,0,0,0,0
185,95062.35,14028.0,0.0,539168.31,634230.65,0,0,0,0
309,19240.1,0.0,0.0,0.0,0.0,0,0,0,0
300,3195.38,267415.72,264220.34,0.0,0.0,0,0,0,0
17,88715.26,49411.0,0.0,49463.88,62015.15,0,0,0,0
226,368377.12,153.0,0.0,3616273.67,3984650.8,0,0,0,0
544,1252089.71,0.0,0.0,3837505.72,5089595.43,0,0,0,0
163,172566.71,0.0,0.0,1395140.86,1567707.57,0,0,0,0
41,8174.28,295753.79,287579.51,0.0,0.0,0,0,0,0
42,195953.17,6891412.53,7087365.7,3764105.21,3662826.81,0,0,0,0
402,3275.35,21001.0,17725.65,2553931.21,2557206.56,0,0,0,0
356,8383.26,97.0,0.0,0.0,0.0,0,0,0,0
19,147261.92,0.0,0.0,3890009.2,4037271.12,0,0,0,0
356,117178.68,58322.0,0.0,0.0,117178.68,0,0,0,0
326,3338694.06,8220.0,0.0,1189846.48,4528540.53,0,0,0,0
354,1764.0,70144.0,68380.0,0.0,0.0,0,0,0,0
163,4111599.5,0.0,0.0,5020019.93,9131619.43,0,0,0,0
352,12851.32,399537.56,412388.88,1695872.15,1683020.83,0,0,0,0
300,34550.31,360843.0,326292.69,0.0,0.0,0,0,0,0
233,188431.34,123429.0,0.0,3770928.36,3959359.69,0,0,0,0
7,4402.95,26021.0,21618.05,0.0,0.0,0,0,0,0
211,34148.31,0.0,0.0,862237.97,896386.28,0,0,0,0
141,126830.3,9953.0,0.0,0.0,126830.3,0,0,0,0
213,12497.85,22004.51,9506.66,0.0,0.0,0,0,0,0
36,63425.4,24495.0,87920.4,100273.0,0.0,0,0,0,0
207,20023.61,22447.0,2423.39,0.0,0.0,0,0,0,0
372,57764.78,0.0,0.0,3910418.78,3968183.56,0,0,0,0
206,696267.6,204198.54,0.0,2272591.48,2968859.08,0,0,0,0
282,6802.59,95433.0,88630.41,0.0,0.0,0,0,0,0
134,19003.46,24009.0,5005.54,416014.77,435018.23,0,0,0,0
161,174336.17,197.0,0.0,17524.78,191860.96,0,0,0,0
372,39940.05,226.0,0.0,0.0,0.0,0,0,0,0
134,360045.98,84320.0,0.0,243381.38,603427.36,0,0,0,0
240,5988.04,0.0,0.0,0.0,0.0,0,0,0,0
642,476890.59,28658.56,0.0,7524253.35,8001143.94,0,0,0,0
159,256072.99,10965.0,267037.99,0.0,0.0,0,0,0,0
12,571756.31,0.0,0.0,2236196.27,3181133.08,0,0,0,0
350,273206.2,0.0,0.0,4520226.98,4793433.18,0,0,0,0
189,4431.85,30196.0,25764.15,0.0,0.0,0,0,0,0
304,497603.36,0.0,0.0,553624.14,1051227.5,0,0,0,0
209,7071.59,100476.0,93404.41,0.0,0.0,0,0,0,0
281,1528.31,0.0,0.0,0.0,0.0,0,0,0,0
138,170224.74,0.0,0.0,6860400.24,7030624.97,0,0,0,0
234,131593.11,77091.0,0.0,1458531.48,1590124.6,0,0,0,0
376,355513.65,10756.0,0.0,315061.21,670574.86,0,0,0,0
348,30080.25,10047.0,0.0,0.0,0.0,0,0,0,0
257,52797.31,49538.0,0.0,3615362.49,3668159.8,0,0,0,0
12,610084.11,15692.0,0.0,0.0,341472.45,0,0,0,0
334,20397.27,63768.0,43370.73,0.0,0.0,0,0,0,0
396,648388.36,3251.0,0.0,0.0,648388.36,0,0,0,0
307,868.14,43236.49,42368.35,0.0,0.0,0,0,0,0
252,345749.67,0.0,0.0,1971203.0,2316952.67,0,0,0,0
400,205300.92,10671.0,0.0,0.0,205300.92,0,0,0,0
205,381739.6,101564.0,0.0,286316.69,668056.29,0,0,0,0
163,306895.07,19880.0,326775.07,271314.21,0.0,0,0,0,0
43,3064.36,138419.48,135355.12,0.0,0.0,0,0,0,0
237,1014.67,72736.1,71721.43,0.0,0.0,0,0,0,0
177,253055.5,105326.0,358381.5,347875.85,94820.35,0,0,0,0
274,216550.43,0.0,0.0,6592877.99,6809428.42,0,0,0,0
303,297168.78,46554.66,343723.44,2073037.99,1775869.21,0,0,0,0
40,353405.72,17183.0,0.0,6377128.88,6730534.6,0,0,0,0
609,76133.19,76133.19,0.0,0.0,76133.19,1,0,1,0
686,35305.46,90664.0,125969.46,987539.14,952233.68,0,0,0,0
131,14512.24,9102.0,0.0,0.0,0.0,0,0,0,0
274,177033.71,124917.0,301950.71,546996.07,369962.36,0,0,0,0
15,131466.79,0.0,0.0,356488.27,0.0,0,0,0,0
352,100955.75,11559.0,0.0,0.0,100955.75,0,0,0,0
374,274031.73,55950.0,0.0,1190377.35,1464409.07,0,0,0,0
351,47408.82,26253.0,0.0,0.0,47408.82,0,0,0,0
180,10185.06,0.0,0.0,0.0,0.0,0,0,0,0
323,1479.83,196461.97,194982.14,0.0,0.0,0,0,0,0
202,3978.03,9115.0,5136.97,197984.4,201962.44,0,0,0,0
301,317444.18,11104.0,0.0,551350.22,868794.4,0,0,0,0
308,265923.88,82199.36,0.0,1032443.7,1298367.57,0,0,0,0
282,13339.08,63529.56,50190.48,381046.55,394385.63,0,0,0,0
305,10300.71,0.0,0.0,0.0,0.0,0,0,0,0
394,313673.66,0.0,0.0,7549464.91,7863138.57,0,0,0,0
180,345345.48,2903768.67,3249114.15,589763.08,244417.6,0,0,0,0
188,10994.35,192934.05,181939.7,0.0,0.0,0,0,0,0
186,299260.59,3060255.44,3359516.02,931857.29,632596.7,0,0,0,0
259,44401.2,0.0,0.0,0.0,0.0,0,0,0,0
379,141011.83,456985.42,597997.25,773932.07,632920.24,0,0,0,0
138,12163.09,14754.44,2591.35,0.0,0.0,0,0,0,0
21,1739.58,0.0,0.0,0.0,0.0,0,0,0,0
332,7059.73,0.0,0.0,1174119.15,1181178.88,0,0,0,0
598,94188.39,3828163.76,3922352.15,1092287.66,998099.26,0,0,0,0
284,76275.39,48220.0,124495.39,0.0,0.0,0,0,0,0
231,1242.17,0.0,0.0,0.0,0.0,0,0,0,0
16,144986.91,17173.0,0.0,0.0,144986.91,0,0,0,0
40,216548.98,0.0,0.0,416277.41,632826.39,0,0,0,0
255,95111.81,11242.0,0.0,240781.75,335893.56,0,0,0,0
136,57680.02,29960.0,87640.02,588908.6,861607.39,0,0,0,0
257,8900.29,2328.0,0.0,0.0,0.0,0,0,0,0
276,24218.32,0.0,0.0,0.0,0.0,0,0,0,0
19,176599.15,26337.0,0.0,0.0,329942.54,0,0,0,0
348,10580.05,42793.0,32212.95,0.0,0.0,0,0,0,0
15,7927.68,12321.0,4393.32,0.0,0.0,0,0,0,0
191,234833.71,0.0,0.0,545493.33,933613.23,0,0,0,0
448,874671.44,0.0,0.0,964872.89,1839544.33,0,0,0,0
404,641.38,0.0,0.0,992603.92,993245.29,0,0,0,0
354,50193.39,2051809.25,2102002.64,442046.88,391853.48,0,0,0,0
354,10290.08,21426.0,11135.92,0.0,10290.08,0,0,0,0
135,144566.8,455262.0,310695.2,0.0,144566.8,0,0,0,0
354,52941.24,0.0,0.0,169838.69,222779.94,0,0,0,0
96,2095.54,38680.0,36584.46,0.0,0.0,0,0,0,0
594,124679.2,130584.0,5904.8,0.0,124679.2,0,0,0,0
297,43522.69,0.0,0.0,593545.76,637068.45,0,0,0,0
39,82968.75,65010.53,0.0,514812.33,597781.08,0,0,0,0
252,109394.17,0.0,0.0,467332.59,576726.75,0,0,0,0
186,316949.63,122499.0,0.0,1219487.79,1536437.41,0,0,0,0
257,218061.16,0.0,0.0,2988408.84,3206470.0,0,0,0,0
374,137484.63,8074.0,0.0,0.0,137484.63,0,0,0,0
250,329203.84,82715.0,0.0,194333.2,523537.04,0,0,0,0
399,189861.98,2975.68,0.0,388336.12,578198.09,0,0,0,0
185,134758.41,2736015.76,2870774.17,356474.63,221716.22,0,0,0,0
234,149384.75,0.0,0.0,195978.88,345363.63,0,0,0,0
187,30618.07,286192.88,255574.81,0.0,0.0,0,0,0,0
207,27694.91,0.0,0.0,0.0,0.0,0,0,0,0
191,33948.58,51386.0,17437.42,0.0,33948.58,0,0,0,0
163,6291.99,0.0,0.0,0.0,0.0,0,0,0,0
305,494452.99,157557.0,652009.99,18124.62,0.0,0,0,0,0
37,76514.78,845.0,77359.78,156156.26,79641.49,0,0,0,0
332,30404.35,733.34,0.0,0.0,0.0,0,0,0,0
184,101304.17,21463.0,0.0,1107462.89,1208767.06,0,0,0,0
96,7322.05,30553.7,23231.65,0.0,0.0,0,0,0,0
305,32861.56,37515.0,4653.44,1333940.48,1366802.04,0,0,0,0
280,199534.99,169470.82,0.0,1153338.21,1352873.21,0,0,0,0
297,23309.96,106.0,0.0,0.0,0.0,0,0,0,0
185,54819.67,1056.0,0.0,3004816.55,3059636.21,0,0,0,0
332,6732.34,175252.7,168520.36,57941.65,64673.99,0,0,0,0
178,122249.79,188598.0,310847.79,0.0,0.0,0,0,0,0
155,279837.68,49756.0,329593.68,624000.29,344162.61,0,0,0,0
252,102074.82,3989578.61,4091653.43,312158.45,210083.63,0,0,0,0
36,360793.21,203856.0,0.0,2082311.59,2443104.8,0,0,0,0
408,324377.78,0.0,0.0,786434.98,1110812.77,0,0,0,0
251,117518.36,19517.0,0.0,942102.44,1059620.8,0,0,0,0
300,11932.69,0.0,0.0,0.0,0.0,0,0,0,0
490,63077.36,68658.0,131735.36,0.0,0.0,0,0,0,0
14,8257.04,0.0,0.0,0.0,0.0,0,0,0,0
276,45794.16,8593455.74,8639249.9,949991.0,904196.84,0,0,0,0
44,3643.39,0.0,0.0,0.0,0.0,0,0,0,0
399,22854.23,0.0,0.0,0.0,0.0,0,0,0,0
287,321332.86,0.0,0.0,644429.28,965762.14,0,0,0,0
154,164157.3,47099.4,211256.7,351604.95,187447.66,0,0,0,0
15,371216.24,69625.0,0.0,0.0,513425.09,0,0,0,0
287,6071.85,20741.0,14669.15,0.0,0.0,0,0,0,0
377,459948.51,73281.0,0.0,330355.36,790303.86,0,0,0,0
181,13936.59,0.0,0.0,0.0,0.0,0,0,0,0
283,290362.88,0.0,0.0,1361067.63,1651430.52,0,0,0,0
121,4242.66,281959.0,277716.34,0.0,0.0,0,0,0,0
49,119156.88,10600634.35,10719791.23,392961.0,273804.12,0,0,0,0
184,650607.05,0.0,0.0,1367068.71,2017675.76,0,0,0,0
183,285029.22,285.0,0.0,726215.36,1011244.59,0,0,0,0
237,152694.44,20240.0,0.0,0.0,152694.44,0,0,0,0
18,7658.03,0.0,0.0,0.0,0.0,0,0,0,0
304,18624.15,0.0,0.0,280365.79,298989.94,0,0,0,0
159,51465.61,2367468.96,2418934.56,60243.99,8778.38,0,0,0,0
43,7443.7,293028.0,285584.3,64137.04,86744.78,0,0,0,0
140,4051.68,10920.0,6868.32,0.0,0.0,0,0,0,0
177,106588.64,16983315.26,17089903.9,806752.72,700164.08,0,0,0,0
300,139820.39,19006.0,0.0,1347679.49,1487499.87,0,0,0,0
301,6726.5,76352.0,69625.5,0.0,0.0,0,0,0,0
619,37717.69,274986.0,312703.69,287454.18,249736.49,0,0,0,0
205,238001.04,0.0,0.0,305310.77,543311.81,0,0,0,0
132,8362.78,0.0,0.0,163998.64,172361.42,0,0,0,0
305,74181.04,1077.0,0.0,55270.39,129451.43,0,0,0,0
379,218991.03,0.0,0.0,1746212.9,1965203.93,0,0,0,0
286,237409.53,3574040.09,3811449.62,645710.81,408301.28,0,0,0,0
375,675875.2,13026.0,0.0,42262.09,718137.29,0,0,0,0
327,10000000.0,17391.0,0.0,0.0,15504890.44,0,0,0,0
137,120349.49,0.0,0.0,607384.89,727734.38,0,0,0,0
162,4529.68,0.0,0.0,0.0,0.0,0,0,0,0
177,216185.86,0.0,0.0,1158180.19,1374366.05,0,0,0,0
565,431377.47,31838.0,0.0,1947.3,433324.77,0,0,0,0
38,88628.78,962340.96,1050969.74,4440866.18,4352237.41,0,0,0,0
17,109794.23,635103.13,744897.36,5663419.44,5599103.03,0,0,0,0
96,213368.83,0.0,0.0,307324.0,520692.83,0,0,0,0
43,5725.69,30421.0,24695.31,0.0,0.0,0,0,0,0
140,22325.25,1645318.62,1667643.86,2999128.12,2976802.87,0,0,0,0
48,84978.31,0.0,0.0,92424.74,177403.05,0,0,0,0
401,4481768.26,4481768.26,0.0,345600.94,4827369.2,1,1,1,1
667,54271.14,94182.0,39910.86,2618240.39,2672511.52,0,0,0,0
263,8301.82,200350.27,192048.45,0.0,0.0,0,0,0,0
307,9064.37,1250.0,0.0,0.0,0.0,0,0,0,0
399,9209.44,14661.0,5451.56,0.0,0.0,0,0,0,0
212,730553.55,0.0,0.0,1331494.6,2062048.15,0,0,0,0
256,116935.76,11571.0,128506.76,0.0,0.0,0,0,0,0
10,8288.24,0.0,0.0,0.0,0.0,0,0,0,0
331,189514.52,9533246.28,9722760.8,1294033.07,1104518.55,0,0,0,0
10,8402.73,266907.0,258504.27,0.0,0.0,0,0,0,0
405,178629.77,774729.52,953359.29,634577.09,455947.32,0,0,0,0
327,1182.95,20964.0,19781.05,0.0,0.0,0,0,0,0
354,15300.47,849.0,0.0,0.0,0.0,0,0,0,0
155,307811.53,0.0,0.0,1237210.34,1545021.88,0,0,0,0
251,10085.49,14524.0,4438.51,0.0,0.0,0,0,0,0
279,269384.04,0.0,0.0,1634052.38,1903436.41,0,0,0,0
232,109707.41,11396111.96,11505819.37,7230333.81,7120626.4,0,0,0,0
142,4505.87,0.0,0.0,0.0,0.0,0,0,0,0
356,71852.07,0.0,0.0,628948.04,700800.11,0,0,0,0
326,106769.61,3633862.84,3740632.44,788221.09,681451.49,0,0,0,0
308,730.18,6047.0,5316.82,0.0,0.0,0,0,0,0
177,3666.73,186328.77,182662.04,0.0,0.0,0,0,0,0
258,152631.38,166239.47,13608.1,633736.68,786368.06,0,0,0,0
183,44005.53,8016378.6,8060384.12,12946124.47,12902118.94,0,0,0,0
13,12728.77,0.0,0.0,0.0,0.0,0,0,0,0
139,159808.13,133.0,159941.13,167714.49,7906.35,0,0,0,0
377,126717.04,0.0,0.0,480912.36,607629.4,0,0,0,0
45,238823.03,0.0,0.0,312925.18,797593.93,0,0,0,0
333,38292.97,5748060.93,5786353.9,344515.81,306222.85,0,0,0,0
34,404027.44,6256909.63,6660937.07,540166.42,136138.98,0,0,0,0
351,316331.99,0.0,0.0,836105.37,1152437.36,0,0,0,0
349,88662.59,200296.0,111633.41,126349.84,215012.44,0,0,0,0
548,126739.86,41327.0,0.0,422918.81,549658.67,0,0,0,0
261,269395.0,18623.0,0.0,201078.85,470473.85,0,0,0,0
396,123197.02,120.0,123317.02,7522335.72,7399138.7,0,0,0,0
249,35581.8,0.0,0.0,0.0,0.0,0,0,0,0
280,258617.55,39073.0,0.0,189837.62,448455.17,0,0,0,0
10,13517.01,1861624.4,1875141.42,2668391.4,4727829.47,0,0,0,0
206,5008.32,0.0,0.0,0.0,0.0,0,0,0,0
276,114700.24,0.0,0.0,228088.74,342788.98,0,0,0,0
14,594457.99,0.0,0.0,1084012.12,2306513.2,0,0,0,0
348,5369.47,2842.0,0.0,0.0,0.0,0,0,0,0
139,206016.42,31109.0,237125.42,139134.58,0.0,0,0,0,0
395,1650.85,0.0,0.0,0.0,0.0,0,0,0,0
13,92059.65,30749.0,0.0,819849.95,911909.61,0,0,0,0
13,224519.93,0.0,0.0,11640744.55,11736685.28,0,0,0,0
234,182158.79,102361.0,284519.79,0.0,0.0,0,0,0,0
346,138113.02,22054.0,0.0,0.0,138113.02,0,0,0,0
691,45676.32,7242805.32,7288481.64,320255.6,274579.28,0,0,0,0
322,10929.66,0.0,0.0,0.0,0.0,0,0,0,0
14,16279.55,0.0,0.0,100898.74,117178.29,0,0,0,0
322,10579.68,0.0,0.0,0.0,0.0,0,0,0,0
300,144183.06,8209496.24,8353679.3,768450.78,624267.73,0,0,0,0
403,151006.73,101567.41,252574.14,8128255.43,7977248.7,0,0,0,0
372,61380.94,0.0,0.0,637085.01,698465.95,0,0,0,0
213,49487.17,0.0,0.0,0.0,0.0,0,0,0,0
211,2381.25,29857.0,27475.75,0.0,0.0,0,0,0,0
137,17471.14,0.0,0.0,0.0,0.0,0,0,0,0
644,3036.72,201156.0,198119.28,0.0,0.0,0,0,0,0
136,40484.12,190017.77,149533.65,0.0,0.0,0,0,0,0
48,217260.97,2288143.82,2505404.79,381191.6,163930.63,0,0,0,0
164,338170.64,100692.0,0.0,493392.8,640595.66,0,0,0,0
132,35579.53,3377995.93,3413575.46,182594.36,147014.83,0,0,0,0
354,16193.13,455537.9,439344.77,0.0,0.0,0,0,0,0
280,286739.4,5720606.82,6007346.22,2710400.42,2423661.01,0,0,0,0
189,1070.68,7146.0,6075.32,0.0,0.0,0,0,0,0
328,156878.81,429.0,157307.81,0.0,0.0,0,0,0,0
289,9937.24,8319.0,0.0,0.0,0.0,0,0,0,0
206,3672.75,0.0,0.0,0.0,0.0,0,0,0,0
36,64164.68,2497384.86,2561549.53,881924.5,817759.83,0,0,0,0
187,760318.06,0.0,0.0,1871082.67,2631400.73,0,0,0,0
188,36030.79,0.0,0.0,160404.78,196435.58,0,0,0,0
349,56700.12,0.0,0.0,2510310.33,2567010.45,0,0,0,0
231,660989.74,53840.0,0.0,308549.64,969539.38,0,0,0,0
262,5476.0,505486.0,500010.0,245240.06,250716.07,0,0,0,0
354,5709.86,47084.0,41374.14,2535157.67,2540867.53,0,0,0,0
251,35107.38,28865.0,0.0,0.0,0.0,0,0,0,0
250,8765.98,0.0,0.0,0.0,0.0,0,0,0,0
180,16275.86,1529.0,0.0,0.0,0.0,0,0,0,0
45,325584.52,9623.0,0.0,0.0,325584.52,0,0,0,0
232,191459.97,3318520.34,3509980.31,234846.84,43386.87,0,0,0,0
356,17713.58,0.0,0.0,0.0,0.0,0,0,0,0
349,24349.6,0.0,0.0,311527.17,335876.77,0,0,0,0
204,1919669.65,74499.88,0.0,3709603.51,5629273.16,0,0,0,0
204,56685.72,18449.0,0.0,313570.42,370256.14,0,0,0,0
259,128409.26,6880.0,135289.26,0.0,0.0,0,0,0,0
230,108007.23,468539.49,360532.27,616317.83,724325.06,0,0,0,0
180,184973.85,0.0,0.0,431973.24,616947.09,0,0,0,0
95,205435.46,10671.0,0.0,328686.91,534122.37,0,0,0,0
13,129082.09,2076737.13,2205819.22,1682380.45,1553298.36,0,0,0,0
36,15538.54,0.0,0.0,0.0,0.0,0,0,0,0
22,7737.06,92784.0,85046.94,0.0,0.0,0,0,0,0
190,6490.68,40804.95,34314.27,0.0,0.0,0,0,0,0
546,120464.32,19902.0,140366.32,0.0,0.0,0,0,0,0
325,93821.99,0.0,0.0,897443.76,991265.75,0,0,0,0
14,861712.23,10195.0,0.0,62290.0,640563.63,0,0,0,0
202,6861.75,104125.0,97263.25,0.0,0.0,0,0,0,0
186,10230.9,987.0,0.0,0.0,0.0,0,0,0,0
16,758266.38,0.0,0.0,4495417.51,5253683.89,0,0,0,0
250,6971.99,0.0,0.0,0.0,0.0,0,0,0,0
40,482305.72,0.0,0.0,5440442.77,5922748.49,0,0,0,0
255,58387.69,0.0,0.0,1142272.25,1200659.94,0,0,0,0
500,4435.16,110228.29,105793.14,0.0,0.0,0,0,0,0
133,12023.04,0.0,0.0,0.0,0.0,0,0,0,0
373,382193.9,109703.0,0.0,279794.36,661988.26,0,0,0,0
326,7479.04,0.0,0.0,0.0,0.0,0,0,0,0
323,60376.67,105842.0,45465.33,0.0,0.0,0,0,0,0
41,29648.19,6119631.25,6149279.44,7063462.84,7033814.66,0,0,0,0
228,5863.3,0.0,0.0,0.0,0.0,0,0,0,0
276,481364.66,12860.0,0.0,2258109.93,2739474.59,0,0,0,0
37,15319.57,0.0,0.0,0.0,0.0,0,0,0,0
251,135306.76,1997852.73,2133159.49,851280.12,715973.35,0,0,0,0
138,31675.17,18109.0,0.0,0.0,0.0,0,0,0,0
209,119983.17,0.0,0.0,6275226.72,6395209.89,0,0,0,0
182,124160.36,151063.0,26902.64,88788.33,212948.69,0,0,0,0
180,122724.3,176955.0,54230.7,0.0,122724.3,0,0,0,0
334,64100.55,0.0,0.0,1718713.18,1782813.73,0,0,0,0
276,83272.28,436875.0,353602.72,0.0,83272.28,0,0,0,0
321,43698.05,0.0,0.0,781212.59,824910.63,0,0,0,0
403,4579.94,0.0,0.0,0.0,0.0,0,0,0,0
258,127983.58,7659885.2,7787868.78,2443193.87,2315210.29,0,0,0,0
21,59347.01,78368.0,19020.99,115305.56,174652.57,0,0,0,0
18,9545.02,0.0,0.0,0.0,0.0,0,0,0,0
236,18011.22,0.0,0.0,0.0,0.0,0,0,0,0
207,128127.51,0.0,0.0,2074409.99,2202537.5,0,0,0,0
684,463727.51,4545580.81,5009308.31,1236937.05,773209.54,0,0,0,0
234,56140.24,5692816.62,5748956.85,339441.57,283301.33,0,0,0,0
10,48028.85,21596.74,0.0,173576.77,336217.1,0,0,0,0
156,96555.21,76394.0,172949.21,62966.96,0.0,0,0,0,0
347,313368.45,27662357.65,27975726.1,5444560.44,5131191.99,0,0,0,0
300,228764.19,9166747.62,9395511.81,1660607.44,1431843.25,0,0,0,0
187,17845.9,0.0,0.0,0.0,0.0,0,0,0,0
250,173520.17,0.0,0.0,1104879.07,1278399.23,0,0,0,0
352,29273.46,0.0,0.0,0.0,0.0,0,0,0,0
514,13107.41,0.0,0.0,0.0,0.0,0,0,0,0
186,4757.54,0.0,0.0,0.0,0.0,0,0,0,0
20,172549.13,0.0,0.0,214782.67,387331.81,0,0,0,0
253,502.42,0.0,0.0,0.0,0.0,0,0,0,0
250,12335.99,0.0,0.0,0.0,0.0,0,0,0,0
187,328920.94,12362810.24,12691731.18,987291.28,810322.33,0,0,0,0
34,1423.87,5295.68,3871.81,0.0,0.0,0,0,0,0
159,15986.59,0.0,0.0,0.0,0.0,0,0,0,0
376,143973.7,47293.0,0.0,15592294.04,15736267.74,0,0,0,0
139,254536.36,19933480.8,20188017.16,539945.64,285409.29,0,0,0,0
187,3199.16,109327.0,106127.84,0.0,0.0,0,0,0,0
332,19037.22,347209.0,328171.78,0.0,0.0,0,0,0,0
44,195898.1,20424.0,0.0,2266919.97,2462818.07,0,0,0,0
39,4085.43,32200.0,28114.57,0.0,0.0,0,0,0,0
351,24695.67,110259.73,85564.06,0.0,0.0,0,0,0,0
252,7209.12,11596.0,4386.88,0.0,0.0,0,0,0,0
257,107830.13,20952.0,0.0,169165.3,276995.43,0,0,0,0
215,569382.81,0.0,0.0,695441.43,1264824.24,0,0,0,0
328,160407.81,3038571.24,3198979.04,165419.27,5011.47,0,0,0,0
12,7248.65,701415.45,694166.8,0.0,0.0,0,0,0,0
395,74070.84,0.0,0.0,7555252.61,7629323.45,0,0,0,0
253,152307.38,20126.0,172433.38,808811.34,656503.96,0,0,0,0
308,146230.52,10379139.08,10525369.6,369953.59,223723.07,0,0,0,0
354,141611.38,50714.0,0.0,0.0,141611.38,0,0,0,0
354,2820.46,0.0,0.0,0.0,0.0,0,0,0,0
278,54725.28,65975.0,120700.28,62670.75,7945.46,0,0,0,0
236,92465.31,11834.0,104299.31,407496.96,315031.64,0,0,0,0
43,126588.39,0.0,0.0,286106.37,412694.76,0,0,0,0
138,232182.87,0.0,0.0,1002644.1,1234826.97,0,0,0,0
307,4083.18,5461299.0,5465382.18,4987747.83,4983664.65,0,0,0,0
17,10528.74,854.0,0.0,0.0,0.0,0,0,0,0
43,328156.84,0.0,0.0,951728.45,1279885.29,0,0,0,0
348,171756.71,3880803.47,4052560.18,2069396.87,1897640.16,0,0,0,0
354,6473.66,0.0,0.0,0.0,0.0,0,0,0,0
157,84938.71,28823.0,0.0,0.0,84938.71,0,0,0,0
208,15812.69,40679.04,24866.35,0.0,0.0,0,0,0,0
281,160284.86,335672.0,175387.14,0.0,160284.86,0,0,0,0
178,23894.97,0.0,0.0,0.0,0.0,0,0,0,0
235,1020.61,0.0,0.0,0.0,0.0,0,0,0,0
684,4369.01,293216.81,288847.8,0.0,0.0,0,0,0,0
406,45866.34,0.0,0.0,1107908.31,1153774.65,0,0,0,0
254,16195.47,72656.0,56460.53,0.0,0.0,0,0,0,0
185,12543.18,111630.0,99086.82,56139.16,68682.34,0,0,0,0
97,258122.67,3083368.06,3341490.73,807343.41,549220.73,0,0,0,0
329,12448.52,16836.0,4387.48,0.0,0.0,0,0,0,0
235,9248.51,0.0,0.0,0.0,0.0,0,0,0,0
589,172033.96,0.0,0.0,511946.53,683980.49,0,0,0,0
37,164789.88,435.0,0.0,0.0,164789.88,0,0,0,0
185,4252.61,0.0,0.0,0.0,0.0,0,0,0,0
204,293782.12,9778.0,0.0,439133.05,732915.17,0,0,0,0
9,449632.44,3108.0,0.0,10246605.81,11326357.48,0,0,0,0
163,121.32,400711.7,400590.37,0.0,0.0,0,0,0,0
11,33361.86,348837.08,315475.22,0.0,0.0,0,0,0,0
283,65843.2,271682.0,337525.2,0.0,0.0,0,0,0,0
206,100801.72,17274.0,0.0,0.0,100801.72,0,0,0,0
374,4760.87,13678.0,8917.13,0.0,0.0,0,0,0,0
285,1834.47,753432.0,751597.53,0.0,0.0,0,0,0,0
396,3912.76,0.0,0.0,0.0,0.0,0,0,0,0
404,16256.43,130139.0,113882.57,0.0,0.0,0,0,0,0
371,145433.39,19902.0,165335.39,59200.92,0.0,0,0,0,0
304,210699.43,12322.0,223021.43,0.0,0.0,0,0,0,0
207,116893.28,72040.0,0.0,258901.28,375794.56,0,0,0,0
19,64470.65,15719.0,0.0,3593135.85,3657606.5,0,0,0,0
184,80207.83,523583.41,603791.24,199707.35,119499.52,0,0,0,0
137,9785.01,497086.0,487300.99,0.0,0.0,0,0,0,0
37,367.6,0.0,367.6,66745.1,66377.49,0,0,0,0
162,18936.32,0.0,0.0,0.0,0.0,0,0,0,0
346,287717.85,15490.0,303207.85,1315767.73,1028049.88,0,0,0,0
33,353140.06,10046.0,0.0,1637595.35,1990735.41,0,0,0,0
402,14950.12,0.0,0.0,0.0,0.0,0,0,0,0
332,15669.04,5864.0,0.0,0.0,0.0,0,0,0,0
227,31217.79,159937.94,191155.74,2152404.5,2121186.7,0,0,0,0
309,95623.09,4997153.46,5092776.55,5588583.47,5492960.38,0,0,0,0
202,4080.92,16056.0,11975.08,0.0,0.0,0,0,0,0
157,133155.65,61.0,133216.65,36591.79,0.0,0,0,0,0
131,1339133.59,12948.0,0.0,247782.94,1586916.52,0,0,0,0
159,72187.81,0.0,0.0,163554.86,235742.68,0,0,0,0
323,54225.57,131810.0,77584.43,0.0,0.0,0,0,0,0
